"";"codmun";"nome";"uf";"string";"lat";"lon"
"25";1100130;"Machadinho D'Oeste";"Rondônia";"Machadinho D'Oeste, Rondônia, Brasil";-9,427673;-62,0034783
"26";1101203;"Ministro Andreazza";"Rondônia";"Ministro Andreazza, Rondônia, Brasil";-11,1981044;-61,5167421
"27";1101302;"Mirante da Serra";"Rondônia";"Mirante da Serra, Rondônia, Brasil";-11,0321693;-62,6717011
"28";1101401;"Monte Negro";"Rondônia";"Monte Negro, Rondônia, Brasil";-10,2603022;-63,2977234
"29";1100148;"Nova Brasilândia D'Oeste";"Rondônia";"Nova Brasilândia D'Oeste, Rondônia, Brasil";-11,7226919;-62,3155449
"30";1100338;"Nova Mamoré";"Rondônia";"Nova Mamoré, Rondônia, Brasil";-10,4104863;-65,331376
"31";1101435;"Nova União";"Rondônia";"Nova União, Rondônia, Brasil";-10,9159099;-62,5570095
"32";1100502;"Novo Horizonte do Oeste";"Rondônia";"Novo Horizonte do Oeste, Rondônia, Brasil";-11,710531;-61,9993276
"33";1100155;"Ouro Preto do Oeste";"Rondônia";"Ouro Preto do Oeste, Rondônia, Brasil";-10,7223353;-62,2533412
"34";1101450;"Parecis";"Rondônia";"Parecis, Rondônia, Brasil";-12,1933029;-61,6000909
"35";1100189;"Pimenta Bueno";"Rondônia";"Pimenta Bueno, Rondônia, Brasil";-11,6767867;-61,1863901
"36";1101468;"Pimenteiras do Oeste";"Rondônia";"Pimenteiras do Oeste, Rondônia, Brasil";-13,4822709;-61,0470519
"37";1100205;"Porto Velho";"Rondônia";"Porto Velho, Rondônia, Brasil";-8,7494524;-63,8735437
"38";1100254;"Presidente Médici";"Rondônia";"Presidente Médici, Rondônia, Brasil";-11,1686637;-61,9057626
"39";1101476;"Primavera de Rondônia";"Rondônia";"Primavera de Rondônia, Rondônia, Brasil";-11,8294559;-61,3153359
"40";1100262;"Rio Crespo";"Rondônia";"Rio Crespo, Rondônia, Brasil";-9,7052776;-62,9004473
"41";1100288;"Rolim de Moura";"Rondônia";"Rolim de Moura, Rondônia, Brasil";-11,7270709;-61,7714109
"42";1100296;"Santa Luzia D'Oeste";"Rondônia";"Santa Luzia D'Oeste, Rondônia, Brasil";-11,9063136;-61,7795395
"43";1101484;"São Felipe D'Oeste";"Rondônia";"São Felipe D'Oeste, Rondônia, Brasil";-11,9022579;-61,5026229
"44";1101492;"São Francisco do Guaporé";"Rondônia";"São Francisco do Guaporé, Rondônia, Brasil";-12,0609981;-63,5668306
"45";1100320;"São Miguel do Guaporé";"Rondônia";"São Miguel do Guaporé, Rondônia, Brasil";-11,6951465;-62,7195738
"46";1101500;"Seringueiras";"Rondônia";"Seringueiras, Rondônia, Brasil";-11,7715737;-63,0346834
"47";1101559;"Teixeirópolis";"Rondônia";"Teixeirópolis, Rondônia, Brasil";-10,9056009;-62,2419929
"48";1101609;"Theobroma";"Rondônia";"Theobroma, Rondônia, Brasil";-10,2464889;-62,3493802
"49";1101708;"Urupá";"Rondônia";"Urupá, Rondônia, Brasil";-11,1256534;-62,3704202
"50";1101757;"Vale do Anari";"Rondônia";"Vale do Anari, Rondônia, Brasil";-9,8580806;-62,1741422
"51";1101807;"Vale do Paraíso";"Rondônia";"Vale do Paraíso, Rondônia, Brasil";-10,4326469;-62,1307769
"52";1100304;"Vilhena";"Rondônia";"Vilhena, Rondônia, Brasil";-12,7368535;-60,1465554
"53";1200013;"Acrelândia";"Acre";"Acrelândia, Acre, Brasil";-10,0759166;-67,0526897
"54";1200054;"Assis Brasil";"Acre";"Assis Brasil, Acre, Brasil";-10,9409202;-69,5672107
"55";1200104;"Brasiléia";"Acre";"Brasiléia, Acre, Brasil";-11,0010412;-68,7487893
"56";1200138;"Bujari";"Acre";"Bujari, Acre, Brasil";-9,8309655;-67,9520885
"57";1200179;"Capixaba";"Acre";"Capixaba, Acre, Brasil";-10,5740022;-67,6764248
"58";1200203;"Cruzeiro do Sul";"Acre";"Cruzeiro do Sul, Acre, Brasil";-7,6307955;-72,6703868
"59";1200252;"Epitaciolândia";"Acre";"Epitaciolândia, Acre, Brasil";-11,0289438;-68,7411518
"60";1200302;"Feijó";"Acre";"Feijó, Acre, Brasil";-8,1648651;-70,3539578
"61";1200328;"Jordão";"Acre";"Jordão, Acre, Brasil";-9,1911405;-71,9481396
"62";1200336;"Mâncio Lima";"Acre";"Mâncio Lima, Acre, Brasil";-7,614591;-72,9052639
"63";1200344;"Manoel Urbano";"Acre";"Manoel Urbano, Acre, Brasil";-8,8388609;-69,2620617
"64";1200351;"Marechal Thaumaturgo";"Acre";"Marechal Thaumaturgo, Acre, Brasil";-8,940751;-72,7915099
"65";1200385;"Plácido de Castro";"Acre";"Plácido de Castro, Acre, Brasil";-10,3239153;-67,1824195
"66";1200807;"Porto Acre";"Acre";"Porto Acre, Acre, Brasil";-9,6364999;-67,6482627112244
"67";1200393;"Porto Walter";"Acre";"Porto Walter, Acre, Brasil";-8,2687721;-72,7444457
"68";1200401;"Rio Branco";"Acre";"Rio Branco, Acre, Brasil";-9,9765361;-67,8220777
"69";1200427;"Rodrigues Alves";"Acre";"Rodrigues Alves, Acre, Brasil";-7,7380282;-72,6509378
"70";1200435;"Santa Rosa do Purus";"Acre";"Santa Rosa do Purus, Acre, Brasil";-9,4354871;-70,4926108
"71";1200500;"Sena Madureira";"Acre";"Sena Madureira, Acre, Brasil";-9,0659555;-68,6571057
"72";1200450;"Senador Guiomard";"Acre";"Senador Guiomard, Acre, Brasil";-9,9764999;-67,3191395103896
"73";1200609;"Tarauacá";"Acre";"Tarauacá, Acre, Brasil";-8,1602018;-70,7665367
"74";1200708;"Xapuri";"Acre";"Xapuri, Acre, Brasil";-10,651112;-68,5017847
"75";1300029;"Alvarães";"Amazonas";"Alvarães, Amazonas, Brasil";-3,2147859;-64,8143123
"76";1300060;"Amaturá";"Amazonas";"Amaturá, Amazonas, Brasil";-3,3745469;-68,2004559
"77";1300086;"Anamã";"Amazonas";"Anamã, Amazonas, Brasil";-3,5797355;-61,4049995
"78";1300102;"Anori";"Amazonas";"Anori, Amazonas, Brasil";-3,7435253;-61,6605202
"79";1300144;"Apuí";"Amazonas";"Apuí, Amazonas, Brasil";-7,1940194;-59,8830191
"80";1300201;"Atalaia do Norte";"Amazonas";"Atalaia do Norte, Amazonas, Brasil";-4,3705509;-70,1966999
"81";1300300;"Autazes";"Amazonas";"Autazes, Amazonas, Brasil";-3,5833282;-59,1301517
"82";1300409;"Barcelos";"Amazonas";"Barcelos, Amazonas, Brasil";-0,9729213;-62,9256349
"83";1300508;"Barreirinha";"Amazonas";"Barreirinha, Amazonas, Brasil";-2,7988629;-57,0678969
"84";1300607;"Benjamin Constant";"Amazonas";"Benjamin Constant, Amazonas, Brasil";-4,3813074;-70,0329923
"85";1300631;"Beruri";"Amazonas";"Beruri, Amazonas, Brasil";-3,9007134;-61,3717318
"86";1300680;"Boa Vista do Ramos";"Amazonas";"Boa Vista do Ramos, Amazonas, Brasil";-2,9525749;-57,531537839403
"87";1300706;"Boca do Acre";"Amazonas";"Boca do Acre, Amazonas, Brasil";-8,5717732;-68,2743638878733
"88";1300805;"Borba";"Amazonas";"Borba, Amazonas, Brasil";-4,3934777;-59,594772
"89";1300839;"Caapiranga";"Amazonas";"Caapiranga, Amazonas, Brasil";-3,3153719;-61,2205569
"90";1300904;"Canutama";"Amazonas";"Canutama, Amazonas, Brasil";-6,5330018;-64,3834965
"91";1301001;"Carauari";"Amazonas";"Carauari, Amazonas, Brasil";-4,8766425;-66,8961432
"92";1301100;"Careiro";"Amazonas";"Careiro, Amazonas, Brasil";-3,8185276;-60,3616504
"93";1301159;"Careiro da Várzea";"Amazonas";"Careiro da Várzea, Amazonas, Brasil";-3,3139999;-59,5557352160777
"94";1301209;"Coari";"Amazonas";"Coari, Amazonas, Brasil";-4,0885956;-63,1431165
"95";1301308;"Codajás";"Amazonas";"Codajás, Amazonas, Brasil";-3,8413201;-62,0603443
"96";1301407;"Eirunepé";"Amazonas";"Eirunepé, Amazonas, Brasil";-6,6567653;-69,8661609
"97";1301506;"Envira";"Amazonas";"Envira, Amazonas, Brasil";-7,4378889;-70,0281429
"98";1301605;"Fonte Boa";"Amazonas";"Fonte Boa, Amazonas, Brasil";-2,5499999;-66,9132141857143
"99";1301654;"Guajará";"Amazonas";"Guajará, Amazonas, Brasil";-7,5455926;-72,5832768
"100";1301704;"Humaitá";"Amazonas";"Humaitá, Amazonas, Brasil";-7,5099403;-63,0248673
"101";1301803;"Ipixuna";"Amazonas";"Ipixuna, Amazonas, Brasil";-7,0479089;-71,6934259
"102";1301852;"Iranduba";"Amazonas";"Iranduba, Amazonas, Brasil";-3,2758202;-60,1867428
"103";1301902;"Itacoatiara";"Amazonas";"Itacoatiara, Amazonas, Brasil";-3,1429279;-58,4438731
"104";1301951;"Itamarati";"Amazonas";"Itamarati, Amazonas, Brasil";-6,4385188;-68,2437384
"105";1302009;"Itapiranga";"Amazonas";"Itapiranga, Amazonas, Brasil";-2,7461204;-58,0253769
"106";1302108;"Japurá";"Amazonas";"Japurá, Amazonas, Brasil";-1,8808467;-66,9967656
"107";1302207;"Juruá";"Amazonas";"Juruá, Amazonas, Brasil";-3,4843839;-66,0717949
"108";1302306;"Jutaí";"Amazonas";"Jutaí, Amazonas, Brasil";-2,7471477;-66,7721254
"109";1302405;"Lábrea";"Amazonas";"Lábrea, Amazonas, Brasil";-7,2613682;-64,7924504
"110";1302504;"Manacapuru";"Amazonas";"Manacapuru, Amazonas, Brasil";-3,2996767;-60,6213527
"111";1302553;"Manaquiri";"Amazonas";"Manaquiri, Amazonas, Brasil";-3,4407839;-60,4612389
"112";1302603;"Manaus";"Amazonas";"Manaus, Amazonas, Brasil";-3,1328618;-59,986529
"113";1302702;"Manicoré";"Amazonas";"Manicoré, Amazonas, Brasil";-5,8046179;-61,2894829
"114";1302801;"Maraã";"Amazonas";"Maraã, Amazonas, Brasil";-1,8531289;-65,5729949
"115";1302900;"Maués";"Amazonas";"Maués, Amazonas, Brasil";-3,3795797;-57,7196071
"116";1303007;"Nhamundá";"Amazonas";"Nhamundá, Amazonas, Brasil";-2,192152;-56,7111307
"117";1303106;"Nova Olinda do Norte";"Amazonas";"Nova Olinda do Norte, Amazonas, Brasil";-3,8926888;-59,0953045
"118";1303205;"Novo Airão";"Amazonas";"Novo Airão, Amazonas, Brasil";-1,8069999;-61,0166172745174
"119";1303304;"Novo Aripuanã";"Amazonas";"Novo Aripuanã, Amazonas, Brasil";-6,8279999;-60,2285542261491
"120";1303403;"Parintins";"Amazonas";"Parintins, Amazonas, Brasil";-2,6344566;-56,7319323
"121";1303502;"Pauini";"Amazonas";"Pauini, Amazonas, Brasil";-7,7122213;-66,999844
"122";1303536;"Presidente Figueiredo";"Amazonas";"Presidente Figueiredo, Amazonas, Brasil";-2,0486358;-60,0236657
"123";1303569;"Rio Preto da Eva";"Amazonas";"Rio Preto da Eva, Amazonas, Brasil";-2,6990646;-59,7012493
"124";1303601;"Santa Isabel do Rio Negro";"Amazonas";"Santa Isabel do Rio Negro, Amazonas, Brasil";-0,4167377;-65,0202772
"125";1303700;"Santo Antônio do Içá";"Amazonas";"Santo Antônio do Içá, Amazonas, Brasil";-3,0954429;-67,9462789
"126";1303809;"São Gabriel da Cachoeira";"Amazonas";"São Gabriel da Cachoeira, Amazonas, Brasil";-0,1190899;-67,0840419
"127";1303908;"São Paulo de Olivença";"Amazonas";"São Paulo de Olivença, Amazonas, Brasil";-3,4729189;-68,9645809
"128";1303957;"São Sebastião do Uatumã";"Amazonas";"São Sebastião do Uatumã, Amazonas, Brasil";-1,89578135;-58,8105217968723
"129";1304005;"Silves";"Amazonas";"Silves, Amazonas, Brasil";-2,8384999;-58,5030598513086
"130";1304062;"Tabatinga";"Amazonas";"Tabatinga, Amazonas, Brasil";-4,2395825;-69,9374736
"131";1304104;"Tapauá";"Amazonas";"Tapauá, Amazonas, Brasil";-5,6232282;-63,1879156
"132";1304203;"Tefé";"Amazonas";"Tefé, Amazonas, Brasil";-3,3483672;-64,7103996
"133";1304237;"Tonantins";"Amazonas";"Tonantins, Amazonas, Brasil";-2,8626099;-67,7735481
"134";1304260;"Uarini";"Amazonas";"Uarini, Amazonas, Brasil";-2,982706;-65,1578614
"135";1304302;"Urucará";"Amazonas";"Urucará, Amazonas, Brasil";-2,5370729;-57,7590253
"136";1304401;"Urucurituba";"Amazonas";"Urucurituba, Amazonas, Brasil";-3,1304331;-58,1549156
"137";1400050;"Alto Alegre";"Roraima";"Alto Alegre, Roraima, Brasil";2,98858;-61,3071669
"138";1400027;"Amajari";"Roraima";"Amajari, Roraima, Brasil";3,6595646;-61,4173444
"139";1400100;"Boa Vista";"Roraima";"Boa Vista, Roraima, Brasil";2,8208017;-60,6724478
"140";1400159;"Bonfim";"Roraima";"Bonfim, Roraima, Brasil";3,3731203;-59,8381535
"141";1400175;"Cantá";"Roraima";"Cantá, Roraima, Brasil";2,60994;-60,6058269
"142";1400209;"Caracaraí";"Roraima";"Caracaraí, Roraima, Brasil";1,827598;-61,1253889
"143";1400233;"Caroebe";"Roraima";"Caroebe, Roraima, Brasil";0,884203;-59,6958859
"144";1400282;"Iracema";"Roraima";"Iracema, Roraima, Brasil";2,1664742;-61,0513047
"145";1400308;"Mucajaí";"Roraima";"Mucajaí, Roraima, Brasil";2,4486084;-60,9199985
"146";1400407;"Normandia";"Roraima";"Normandia, Roraima, Brasil";3,885305;-59,6204019
"147";1400456;"Pacaraima";"Roraima";"Pacaraima, Roraima, Brasil";4,4791253;-61,1471015
