codmun;nome;uf;string
1715507;Oliveira de Fátima;Tocantins;Oliveira de Fátima, Tocantins, Brasil
1721000;Palmas;Tocantins;Palmas, Tocantins, Brasil
1715705;Palmeirante;Tocantins;Palmeirante, Tocantins, Brasil
1713809;Palmeiras do Tocantins;Tocantins;Palmeiras do Tocantins, Tocantins, Brasil
1715754;Palmeirópolis;Tocantins;Palmeirópolis, Tocantins, Brasil
1716109;Paraíso do Tocantins;Tocantins;Paraíso do Tocantins, Tocantins, Brasil
1716208;Paranã;Tocantins;Paranã, Tocantins, Brasil
1716307;Pau D'Arco;Tocantins;Pau D'Arco, Tocantins, Brasil
1716505;Pedro Afonso;Tocantins;Pedro Afonso, Tocantins, Brasil
1716604;Peixe;Tocantins;Peixe, Tocantins, Brasil
1716653;Pequizeiro;Tocantins;Pequizeiro, Tocantins, Brasil
1717008;Pindorama do Tocantins;Tocantins;Pindorama do Tocantins, Tocantins, Brasil
1717206;Piraquê;Tocantins;Piraquê, Tocantins, Brasil
1717503;Pium;Tocantins;Pium, Tocantins, Brasil
1717800;Ponte Alta do Bom Jesus;Tocantins;Ponte Alta do Bom Jesus, Tocantins, Brasil
1717909;Ponte Alta do Tocantins;Tocantins;Ponte Alta do Tocantins, Tocantins, Brasil
1718006;Porto Alegre do Tocantins;Tocantins;Porto Alegre do Tocantins, Tocantins, Brasil
1718204;Porto Nacional;Tocantins;Porto Nacional, Tocantins, Brasil
1718303;Praia Norte;Tocantins;Praia Norte, Tocantins, Brasil
1718402;Presidente Kennedy;Tocantins;Presidente Kennedy, Tocantins, Brasil
1718451;Pugmil;Tocantins;Pugmil, Tocantins, Brasil
1718501;Recursolândia;Tocantins;Recursolândia, Tocantins, Brasil
1718550;Riachinho;Tocantins;Riachinho, Tocantins, Brasil
1718659;Rio da Conceição;Tocantins;Rio da Conceição, Tocantins, Brasil
1718709;Rio dos Bois;Tocantins;Rio dos Bois, Tocantins, Brasil
1718758;Rio Sono;Tocantins;Rio Sono, Tocantins, Brasil
1718808;Sampaio;Tocantins;Sampaio, Tocantins, Brasil
1718840;Sandolândia;Tocantins;Sandolândia, Tocantins, Brasil
1718865;Santa Fé do Araguaia;Tocantins;Santa Fé do Araguaia, Tocantins, Brasil
1718881;Santa Maria do Tocantins;Tocantins;Santa Maria do Tocantins, Tocantins, Brasil
1718899;Santa Rita do Tocantins;Tocantins;Santa Rita do Tocantins, Tocantins, Brasil
1718907;Santa Rosa do Tocantins;Tocantins;Santa Rosa do Tocantins, Tocantins, Brasil
1719004;Santa Tereza do Tocantins;Tocantins;Santa Tereza do Tocantins, Tocantins, Brasil
1720002;Santa Terezinha do Tocantins;Tocantins;Santa Terezinha do Tocantins, Tocantins, Brasil
1720101;São Bento do Tocantins;Tocantins;São Bento do Tocantins, Tocantins, Brasil
1720150;São Félix do Tocantins;Tocantins;São Félix do Tocantins, Tocantins, Brasil
1720200;São Miguel do Tocantins;Tocantins;São Miguel do Tocantins, Tocantins, Brasil
1720259;São Salvador do Tocantins;Tocantins;São Salvador do Tocantins, Tocantins, Brasil
1720309;São Sebastião do Tocantins;Tocantins;São Sebastião do Tocantins, Tocantins, Brasil
1720499;São Valério;Tocantins;São Valério, Tocantins, Brasil
1720655;Silvanópolis;Tocantins;Silvanópolis, Tocantins, Brasil
1720804;Sítio Novo do Tocantins;Tocantins;Sítio Novo do Tocantins, Tocantins, Brasil
1720853;Sucupira;Tocantins;Sucupira, Tocantins, Brasil
1720903;Taguatinga;Tocantins;Taguatinga, Tocantins, Brasil
1720937;Taipas do Tocantins;Tocantins;Taipas do Tocantins, Tocantins, Brasil
1720978;Talismã;Tocantins;Talismã, Tocantins, Brasil
1721109;Tocantínia;Tocantins;Tocantínia, Tocantins, Brasil
1721208;Tocantinópolis;Tocantins;Tocantinópolis, Tocantins, Brasil
1721257;Tupirama;Tocantins;Tupirama, Tocantins, Brasil
1721307;Tupiratins;Tocantins;Tupiratins, Tocantins, Brasil
1722081;Wanderlândia;Tocantins;Wanderlândia, Tocantins, Brasil
1722107;Xambioá;Tocantins;Xambioá, Tocantins, Brasil
2100055;Açailândia;Maranhão;Açailândia, Maranhão, Brasil
2100105;Afonso Cunha;Maranhão;Afonso Cunha, Maranhão, Brasil
2100154;Água Doce do Maranhão;Maranhão;Água Doce do Maranhão, Maranhão, Brasil
2100204;Alcântara;Maranhão;Alcântara, Maranhão, Brasil
2100303;Aldeias Altas;Maranhão;Aldeias Altas, Maranhão, Brasil
2100402;Altamira do Maranhão;Maranhão;Altamira do Maranhão, Maranhão, Brasil
2100436;Alto Alegre do Maranhão;Maranhão;Alto Alegre do Maranhão, Maranhão, Brasil
2100477;Alto Alegre do Pindaré;Maranhão;Alto Alegre do Pindaré, Maranhão, Brasil
2100501;Alto Parnaíba;Maranhão;Alto Parnaíba, Maranhão, Brasil
2100550;Amapá do Maranhão;Maranhão;Amapá do Maranhão, Maranhão, Brasil
2100600;Amarante do Maranhão;Maranhão;Amarante do Maranhão, Maranhão, Brasil
2100709;Anajatuba;Maranhão;Anajatuba, Maranhão, Brasil
2100808;Anapurus;Maranhão;Anapurus, Maranhão, Brasil
2100832;Apicum-Açu;Maranhão;Apicum-Açu, Maranhão, Brasil
2100873;Araguanã;Maranhão;Araguanã, Maranhão, Brasil
2100907;Araioses;Maranhão;Araioses, Maranhão, Brasil
2100956;Arame;Maranhão;Arame, Maranhão, Brasil
2101004;Arari;Maranhão;Arari, Maranhão, Brasil
2101103;Axixá;Maranhão;Axixá, Maranhão, Brasil
2101202;Bacabal;Maranhão;Bacabal, Maranhão, Brasil
2101251;Bacabeira;Maranhão;Bacabeira, Maranhão, Brasil
2101301;Bacuri;Maranhão;Bacuri, Maranhão, Brasil
2101350;Bacurituba;Maranhão;Bacurituba, Maranhão, Brasil
2101400;Balsas;Maranhão;Balsas, Maranhão, Brasil
2101509;Barão de Grajaú;Maranhão;Barão de Grajaú, Maranhão, Brasil
2101608;Barra do Corda;Maranhão;Barra do Corda, Maranhão, Brasil
2101707;Barreirinhas;Maranhão;Barreirinhas, Maranhão, Brasil
2101772;Bela Vista do Maranhão;Maranhão;Bela Vista do Maranhão, Maranhão, Brasil
2101731;Belágua;Maranhão;Belágua, Maranhão, Brasil
2101806;Benedito Leite;Maranhão;Benedito Leite, Maranhão, Brasil
2101905;Bequimão;Maranhão;Bequimão, Maranhão, Brasil
2101939;Bernardo do Mearim;Maranhão;Bernardo do Mearim, Maranhão, Brasil
2101970;Boa Vista do Gurupi;Maranhão;Boa Vista do Gurupi, Maranhão, Brasil
2102002;Bom Jardim;Maranhão;Bom Jardim, Maranhão, Brasil
2102036;Bom Jesus das Selvas;Maranhão;Bom Jesus das Selvas, Maranhão, Brasil
2102077;Bom Lugar;Maranhão;Bom Lugar, Maranhão, Brasil
2102101;Brejo;Maranhão;Brejo, Maranhão, Brasil
2102150;Brejo de Areia;Maranhão;Brejo de Areia, Maranhão, Brasil
2102200;Buriti;Maranhão;Buriti, Maranhão, Brasil
2102309;Buriti Bravo;Maranhão;Buriti Bravo, Maranhão, Brasil
2102325;Buriticupu;Maranhão;Buriticupu, Maranhão, Brasil
2102358;Buritirana;Maranhão;Buritirana, Maranhão, Brasil
2102374;Cachoeira Grande;Maranhão;Cachoeira Grande, Maranhão, Brasil
2102408;Cajapió;Maranhão;Cajapió, Maranhão, Brasil
2102507;Cajari;Maranhão;Cajari, Maranhão, Brasil
2102556;Campestre do Maranhão;Maranhão;Campestre do Maranhão, Maranhão, Brasil
2102606;Cândido Mendes;Maranhão;Cândido Mendes, Maranhão, Brasil
2102705;Cantanhede;Maranhão;Cantanhede, Maranhão, Brasil
2102754;Capinzal do Norte;Maranhão;Capinzal do Norte, Maranhão, Brasil
2102804;Carolina;Maranhão;Carolina, Maranhão, Brasil
2102903;Carutapera;Maranhão;Carutapera, Maranhão, Brasil
2103000;Caxias;Maranhão;Caxias, Maranhão, Brasil
2103109;Cedral;Maranhão;Cedral, Maranhão, Brasil
2103125;Central do Maranhão;Maranhão;Central do Maranhão, Maranhão, Brasil
2103158;Centro do Guilherme;Maranhão;Centro do Guilherme, Maranhão, Brasil
2103174;Centro Novo do Maranhão;Maranhão;Centro Novo do Maranhão, Maranhão, Brasil
2103208;Chapadinha;Maranhão;Chapadinha, Maranhão, Brasil
2103257;Cidelândia;Maranhão;Cidelândia, Maranhão, Brasil
2103307;Codó;Maranhão;Codó, Maranhão, Brasil
2103406;Coelho Neto;Maranhão;Coelho Neto, Maranhão, Brasil
2103505;Colinas;Maranhão;Colinas, Maranhão, Brasil
2103554;Conceição do Lago-Açu;Maranhão;Conceição do Lago-Açu, Maranhão, Brasil
2103604;Coroatá;Maranhão;Coroatá, Maranhão, Brasil
2103703;Cururupu;Maranhão;Cururupu, Maranhão, Brasil
2103752;Davinópolis;Maranhão;Davinópolis, Maranhão, Brasil
2103802;Dom Pedro;Maranhão;Dom Pedro, Maranhão, Brasil
2103901;Duque Bacelar;Maranhão;Duque Bacelar, Maranhão, Brasil
2104008;Esperantinópolis;Maranhão;Esperantinópolis, Maranhão, Brasil
2104057;Estreito;Maranhão;Estreito, Maranhão, Brasil
2104073;Feira Nova do Maranhão;Maranhão;Feira Nova do Maranhão, Maranhão, Brasil
2104081;Fernando Falcão;Maranhão;Fernando Falcão, Maranhão, Brasil
2104099;Formosa da Serra Negra;Maranhão;Formosa da Serra Negra, Maranhão, Brasil
2104107;Fortaleza dos Nogueiras;Maranhão;Fortaleza dos Nogueiras, Maranhão, Brasil
2104206;Fortuna;Maranhão;Fortuna, Maranhão, Brasil
2104305;Godofredo Viana;Maranhão;Godofredo Viana, Maranhão, Brasil
2104404;Gonçalves Dias;Maranhão;Gonçalves Dias, Maranhão, Brasil
2104503;Governador Archer;Maranhão;Governador Archer, Maranhão, Brasil
2104552;Governador Edison Lobão;Maranhão;Governador Edison Lobão, Maranhão, Brasil
2104602;Governador Eugênio Barros;Maranhão;Governador Eugênio Barros, Maranhão, Brasil
2104628;Governador Luiz Rocha;Maranhão;Governador Luiz Rocha, Maranhão, Brasil
2104651;Governador Newton Bello;Maranhão;Governador Newton Bello, Maranhão, Brasil
2104677;Governador Nunes Freire;Maranhão;Governador Nunes Freire, Maranhão, Brasil
2104701;Graça Aranha;Maranhão;Graça Aranha, Maranhão, Brasil
2104800;Grajaú;Maranhão;Grajaú, Maranhão, Brasil
2104909;Guimarães;Maranhão;Guimarães, Maranhão, Brasil
2105005;Humberto de Campos;Maranhão;Humberto de Campos, Maranhão, Brasil
2105104;Icatu;Maranhão;Icatu, Maranhão, Brasil
2105153;Igarapé do Meio;Maranhão;Igarapé do Meio, Maranhão, Brasil
2105203;Igarapé Grande;Maranhão;Igarapé Grande, Maranhão, Brasil
2105302;Imperatriz;Maranhão;Imperatriz, Maranhão, Brasil
2105351;Itaipava do Grajaú;Maranhão;Itaipava do Grajaú, Maranhão, Brasil
2105401;Itapecuru Mirim;Maranhão;Itapecuru Mirim, Maranhão, Brasil
2105427;Itinga do Maranhão;Maranhão;Itinga do Maranhão, Maranhão, Brasil
2105450;Jatobá;Maranhão;Jatobá, Maranhão, Brasil
2105476;Jenipapo dos Vieiras;Maranhão;Jenipapo dos Vieiras, Maranhão, Brasil
2105500;João Lisboa;Maranhão;João Lisboa, Maranhão, Brasil
2105609;Joselândia;Maranhão;Joselândia, Maranhão, Brasil
2105658;Junco do Maranhão;Maranhão;Junco do Maranhão, Maranhão, Brasil
2105708;Lago da Pedra;Maranhão;Lago da Pedra, Maranhão, Brasil
2105807;Lago do Junco;Maranhão;Lago do Junco, Maranhão, Brasil
2105948;Lago dos Rodrigues;Maranhão;Lago dos Rodrigues, Maranhão, Brasil
2105906;Lago Verde;Maranhão;Lago Verde, Maranhão, Brasil
2105922;Lagoa do Mato;Maranhão;Lagoa do Mato, Maranhão, Brasil
2105963;Lagoa Grande do Maranhão;Maranhão;Lagoa Grande do Maranhão, Maranhão, Brasil
2105989;Lajeado Novo;Maranhão;Lajeado Novo, Maranhão, Brasil
2106003;Lima Campos;Maranhão;Lima Campos, Maranhão, Brasil
2106102;Loreto;Maranhão;Loreto, Maranhão, Brasil
2106201;Luís Domingues;Maranhão;Luís Domingues, Maranhão, Brasil
2106300;Magalhães de Almeida;Maranhão;Magalhães de Almeida, Maranhão, Brasil
2106326;Maracaçumé;Maranhão;Maracaçumé, Maranhão, Brasil
2106359;Marajá do Sena;Maranhão;Marajá do Sena, Maranhão, Brasil
2106375;Maranhãozinho;Maranhão;Maranhãozinho, Maranhão, Brasil
2106409;Mata Roma;Maranhão;Mata Roma, Maranhão, Brasil
2106508;Matinha;Maranhão;Matinha, Maranhão, Brasil
2106607;Matões;Maranhão;Matões, Maranhão, Brasil
2106631;Matões do Norte;Maranhão;Matões do Norte, Maranhão, Brasil
2106672;Milagres do Maranhão;Maranhão;Milagres do Maranhão, Maranhão, Brasil
2106706;Mirador;Maranhão;Mirador, Maranhão, Brasil
2106755;Miranda do Norte;Maranhão;Miranda do Norte, Maranhão, Brasil
2106805;Mirinzal;Maranhão;Mirinzal, Maranhão, Brasil
2106904;Monção;Maranhão;Monção, Maranhão, Brasil
2107001;Montes Altos;Maranhão;Montes Altos, Maranhão, Brasil
2107100;Morros;Maranhão;Morros, Maranhão, Brasil
2107209;Nina Rodrigues;Maranhão;Nina Rodrigues, Maranhão, Brasil
2107258;Nova Colinas;Maranhão;Nova Colinas, Maranhão, Brasil
2107308;Nova Iorque;Maranhão;Nova Iorque, Maranhão, Brasil
2107357;Nova Olinda do Maranhão;Maranhão;Nova Olinda do Maranhão, Maranhão, Brasil
2107407;Olho d'Água das Cunhãs;Maranhão;Olho d'Água das Cunhãs, Maranhão, Brasil
2107456;Olinda Nova do Maranhão;Maranhão;Olinda Nova do Maranhão, Maranhão, Brasil
2107506;Paço do Lumiar;Maranhão;Paço do Lumiar, Maranhão, Brasil
2107605;Palmeirândia;Maranhão;Palmeirândia, Maranhão, Brasil
2107704;Paraibano;Maranhão;Paraibano, Maranhão, Brasil
2107803;Parnarama;Maranhão;Parnarama, Maranhão, Brasil
2107902;Passagem Franca;Maranhão;Passagem Franca, Maranhão, Brasil
2108009;Pastos Bons;Maranhão;Pastos Bons, Maranhão, Brasil
2108058;Paulino Neves;Maranhão;Paulino Neves, Maranhão, Brasil
2108108;Paulo Ramos;Maranhão;Paulo Ramos, Maranhão, Brasil
2108207;Pedreiras;Maranhão;Pedreiras, Maranhão, Brasil
2108256;Pedro do Rosário;Maranhão;Pedro do Rosário, Maranhão, Brasil
2108306;Penalva;Maranhão;Penalva, Maranhão, Brasil
2108405;Peri Mirim;Maranhão;Peri Mirim, Maranhão, Brasil
2108454;Peritoró;Maranhão;Peritoró, Maranhão, Brasil
2108504;Pindaré-Mirim;Maranhão;Pindaré-Mirim, Maranhão, Brasil
2108603;Pinheiro;Maranhão;Pinheiro, Maranhão, Brasil
2108702;Pio XII;Maranhão;Pio XII, Maranhão, Brasil
2108801;Pirapemas;Maranhão;Pirapemas, Maranhão, Brasil
2108900;Poção de Pedras;Maranhão;Poção de Pedras, Maranhão, Brasil
2109007;Porto Franco;Maranhão;Porto Franco, Maranhão, Brasil
2109056;Porto Rico do Maranhão;Maranhão;Porto Rico do Maranhão, Maranhão, Brasil
2109106;Presidente Dutra;Maranhão;Presidente Dutra, Maranhão, Brasil
2109205;Presidente Juscelino;Maranhão;Presidente Juscelino, Maranhão, Brasil
2109239;Presidente Médici;Maranhão;Presidente Médici, Maranhão, Brasil
2109270;Presidente Sarney;Maranhão;Presidente Sarney, Maranhão, Brasil
2109304;Presidente Vargas;Maranhão;Presidente Vargas, Maranhão, Brasil
2109403;Primeira Cruz;Maranhão;Primeira Cruz, Maranhão, Brasil
2109452;Raposa;Maranhão;Raposa, Maranhão, Brasil
2109502;Riachão;Maranhão;Riachão, Maranhão, Brasil
2109551;Ribamar Fiquene;Maranhão;Ribamar Fiquene, Maranhão, Brasil
2109601;Rosário;Maranhão;Rosário, Maranhão, Brasil
2109700;Sambaíba;Maranhão;Sambaíba, Maranhão, Brasil
2109759;Santa Filomena do Maranhão;Maranhão;Santa Filomena do Maranhão, Maranhão, Brasil
2109809;Santa Helena;Maranhão;Santa Helena, Maranhão, Brasil
2109908;Santa Inês;Maranhão;Santa Inês, Maranhão, Brasil
2110005;Santa Luzia;Maranhão;Santa Luzia, Maranhão, Brasil
2110039;Santa Luzia do Paruá;Maranhão;Santa Luzia do Paruá, Maranhão, Brasil
2110104;Santa Quitéria do Maranhão;Maranhão;Santa Quitéria do Maranhão, Maranhão, Brasil
2110203;Santa Rita;Maranhão;Santa Rita, Maranhão, Brasil
2110237;Santana do Maranhão;Maranhão;Santana do Maranhão, Maranhão, Brasil
2110278;Santo Amaro do Maranhão;Maranhão;Santo Amaro do Maranhão, Maranhão, Brasil
2110302;Santo Antônio dos Lopes;Maranhão;Santo Antônio dos Lopes, Maranhão, Brasil
2110401;São Benedito do Rio Preto;Maranhão;São Benedito do Rio Preto, Maranhão, Brasil
2110500;São Bento;Maranhão;São Bento, Maranhão, Brasil
2110609;São Bernardo;Maranhão;São Bernardo, Maranhão, Brasil
2110658;São Domingos do Azeitão;Maranhão;São Domingos do Azeitão, Maranhão, Brasil
2110708;São Domingos do Maranhão;Maranhão;São Domingos do Maranhão, Maranhão, Brasil
2110807;São Félix de Balsas;Maranhão;São Félix de Balsas, Maranhão, Brasil
2110856;São Francisco do Brejão;Maranhão;São Francisco do Brejão, Maranhão, Brasil
2110906;São Francisco do Maranhão;Maranhão;São Francisco do Maranhão, Maranhão, Brasil
2111003;São João Batista;Maranhão;São João Batista, Maranhão, Brasil
2111029;São João do Carú;Maranhão;São João do Carú, Maranhão, Brasil
2111052;São João do Paraíso;Maranhão;São João do Paraíso, Maranhão, Brasil
2111078;São João do Soter;Maranhão;São João do Soter, Maranhão, Brasil
2111102;São João dos Patos;Maranhão;São João dos Patos, Maranhão, Brasil
2111201;São José de Ribamar;Maranhão;São José de Ribamar, Maranhão, Brasil
2111250;São José dos Basílios;Maranhão;São José dos Basílios, Maranhão, Brasil
2111300;São Luís;Maranhão;São Luís, Maranhão, Brasil
2111409;São Luís Gonzaga do Maranhão;Maranhão;São Luís Gonzaga do Maranhão, Maranhão, Brasil
2111508;São Mateus do Maranhão;Maranhão;São Mateus do Maranhão, Maranhão, Brasil
2111532;São Pedro da Água Branca;Maranhão;São Pedro da Água Branca, Maranhão, Brasil
2111573;São Pedro dos Crentes;Maranhão;São Pedro dos Crentes, Maranhão, Brasil
2111607;São Raimundo das Mangabeiras;Maranhão;São Raimundo das Mangabeiras, Maranhão, Brasil
2111631;São Raimundo do Doca Bezerra;Maranhão;São Raimundo do Doca Bezerra, Maranhão, Brasil
2111672;São Roberto;Maranhão;São Roberto, Maranhão, Brasil
2111706;São Vicente Ferrer;Maranhão;São Vicente Ferrer, Maranhão, Brasil
2111722;Satubinha;Maranhão;Satubinha, Maranhão, Brasil
2111748;Senador Alexandre Costa;Maranhão;Senador Alexandre Costa, Maranhão, Brasil
2111763;Senador La Rocque;Maranhão;Senador La Rocque, Maranhão, Brasil
2111789;Serrano do Maranhão;Maranhão;Serrano do Maranhão, Maranhão, Brasil
2111805;Sítio Novo;Maranhão;Sítio Novo, Maranhão, Brasil
2111904;Sucupira do Norte;Maranhão;Sucupira do Norte, Maranhão, Brasil
2111953;Sucupira do Riachão;Maranhão;Sucupira do Riachão, Maranhão, Brasil
2112001;Tasso Fragoso;Maranhão;Tasso Fragoso, Maranhão, Brasil
2112100;Timbiras;Maranhão;Timbiras, Maranhão, Brasil
2112209;Timon;Maranhão;Timon, Maranhão, Brasil
2112233;Trizidela do Vale;Maranhão;Trizidela do Vale, Maranhão, Brasil
2112274;Tufilândia;Maranhão;Tufilândia, Maranhão, Brasil
2112308;Tuntum;Maranhão;Tuntum, Maranhão, Brasil
2112407;Turiaçu;Maranhão;Turiaçu, Maranhão, Brasil
2112456;Turilândia;Maranhão;Turilândia, Maranhão, Brasil
2112506;Tutóia;Maranhão;Tutóia, Maranhão, Brasil
2112605;Urbano Santos;Maranhão;Urbano Santos, Maranhão, Brasil
2112704;Vargem Grande;Maranhão;Vargem Grande, Maranhão, Brasil
2112803;Viana;Maranhão;Viana, Maranhão, Brasil
2112852;Vila Nova dos Martírios;Maranhão;Vila Nova dos Martírios, Maranhão, Brasil
2112902;Vitória do Mearim;Maranhão;Vitória do Mearim, Maranhão, Brasil
2113009;Vitorino Freire;Maranhão;Vitorino Freire, Maranhão, Brasil
2114007;Zé Doca;Maranhão;Zé Doca, Maranhão, Brasil
2200053;Acauã;Piauí;Acauã, Piauí, Brasil
2200103;Agricolândia;Piauí;Agricolândia, Piauí, Brasil
2200202;Água Branca;Piauí;Água Branca, Piauí, Brasil
2200251;Alagoinha do Piauí;Piauí;Alagoinha do Piauí, Piauí, Brasil
2200277;Alegrete do Piauí;Piauí;Alegrete do Piauí, Piauí, Brasil
2200301;Alto Longá;Piauí;Alto Longá, Piauí, Brasil
2200400;Altos;Piauí;Altos, Piauí, Brasil
2200459;Alvorada do Gurguéia;Piauí;Alvorada do Gurguéia, Piauí, Brasil
2200509;Amarante;Piauí;Amarante, Piauí, Brasil
2200608;Angical do Piauí;Piauí;Angical do Piauí, Piauí, Brasil
2200707;Anísio de Abreu;Piauí;Anísio de Abreu, Piauí, Brasil
2200806;Antônio Almeida;Piauí;Antônio Almeida, Piauí, Brasil
2200905;Aroazes;Piauí;Aroazes, Piauí, Brasil
2200954;Aroeiras do Itaim;Piauí;Aroeiras do Itaim, Piauí, Brasil
2201002;Arraial;Piauí;Arraial, Piauí, Brasil
2201051;Assunção do Piauí;Piauí;Assunção do Piauí, Piauí, Brasil
2201101;Avelino Lopes;Piauí;Avelino Lopes, Piauí, Brasil
2201150;Baixa Grande do Ribeiro;Piauí;Baixa Grande do Ribeiro, Piauí, Brasil
2201176;Barra D'Alcântara;Piauí;Barra D'Alcântara, Piauí, Brasil
2201200;Barras;Piauí;Barras, Piauí, Brasil
2201309;Barreiras do Piauí;Piauí;Barreiras do Piauí, Piauí, Brasil
2201408;Barro Duro;Piauí;Barro Duro, Piauí, Brasil
2201507;Batalha;Piauí;Batalha, Piauí, Brasil
2201556;Bela Vista do Piauí;Piauí;Bela Vista do Piauí, Piauí, Brasil
2201572;Belém do Piauí;Piauí;Belém do Piauí, Piauí, Brasil
2201606;Beneditinos;Piauí;Beneditinos, Piauí, Brasil
2201705;Bertolínia;Piauí;Bertolínia, Piauí, Brasil
2201739;Betânia do Piauí;Piauí;Betânia do Piauí, Piauí, Brasil
2201770;Boa Hora;Piauí;Boa Hora, Piauí, Brasil
2201804;Bocaina;Piauí;Bocaina, Piauí, Brasil
2201903;Bom Jesus;Piauí;Bom Jesus, Piauí, Brasil
2201919;Bom Princípio do Piauí;Piauí;Bom Princípio do Piauí, Piauí, Brasil
2201929;Bonfim do Piauí;Piauí;Bonfim do Piauí, Piauí, Brasil
2201945;Boqueirão do Piauí;Piauí;Boqueirão do Piauí, Piauí, Brasil
2201960;Brasileira;Piauí;Brasileira, Piauí, Brasil
2201988;Brejo do Piauí;Piauí;Brejo do Piauí, Piauí, Brasil
2202000;Buriti dos Lopes;Piauí;Buriti dos Lopes, Piauí, Brasil
2202026;Buriti dos Montes;Piauí;Buriti dos Montes, Piauí, Brasil
2202059;Cabeceiras do Piauí;Piauí;Cabeceiras do Piauí, Piauí, Brasil
2202075;Cajazeiras do Piauí;Piauí;Cajazeiras do Piauí, Piauí, Brasil
2202083;Cajueiro da Praia;Piauí;Cajueiro da Praia, Piauí, Brasil
2202091;Caldeirão Grande do Piauí;Piauí;Caldeirão Grande do Piauí, Piauí, Brasil
2202109;Campinas do Piauí;Piauí;Campinas do Piauí, Piauí, Brasil
2202117;Campo Alegre do Fidalgo;Piauí;Campo Alegre do Fidalgo, Piauí, Brasil
2202133;Campo Grande do Piauí;Piauí;Campo Grande do Piauí, Piauí, Brasil
2202174;Campo Largo do Piauí;Piauí;Campo Largo do Piauí, Piauí, Brasil
